Date,Open,High,Low,Close,Volume
2019-05-07,617.3905240382364,617.4790489756616,593.2225069761276,594.6832275390625,19417647
2019-05-08,593.1339293378248,593.1339293378248,571.9758802189367,575.1849975585938,31958919
2019-05-09,570.4708403391355,570.4708403391355,554.0711555607055,556.1515502929688,42670173
2019-05-10,559.9361634824019,565.5576740793575,551.083433698049,553.8056640625,24557430
2019-05-13,552.367002855702,558.0769782422284,543.3371657668453,545.3511962890625,17603659
2019-05-14,547.3209945199728,561.8616578495395,545.107812119542,557.9221801757812,28438234
2019-05-15,563.4773242204387,565.6905068440055,553.5622353372404,556.350830078125,24419559
2019-05-16,557.7007715657779,562.9902830901406,556.881886536584,560.0910034179688,14451308
2019-05-17,560.8215462998704,565.2257509949617,554.1819389855777,560.9985961914062,17276949
2019-05-20,581.448359716685,592.1159095094665,576.9776733603718,586.8927612304688,26979100
2019-05-21,589.6814037049653,605.0851552655346,588.7297311552686,593.04541015625,30343560
2019-05-22,595.634903419491,601.8539280461488,590.9650652062413,593.31103515625,24689918
2019-05-23,607.2982463281608,616.1509744207792,586.4942998532644,590.4337768554688,38766006
2019-05-24,596.6750980613658,599.2423803435563,582.7320067411391,591.7396850585938,22269265
2019-05-27,591.8503232509513,592.0273731116835,578.5269075629556,580.1425170898438,16076686
2019-05-28,584.1927040808862,590.8322514138105,581.3376863176912,585.9411010742188,42594251
2019-05-29,584.7237883590988,590.168248475365,577.2653566726345,581.204833984375,15558515
2019-05-30,582.6213139410421,594.019223371127,582.6213139410421,588.596923828125,23494381
2019-05-31,592.204416473568,593.9749741568739,584.3697238404902,588.7739868164062,25724066
2019-06-03,590.920760397822,605.1958488284881,584.8123628335076,602.0752563476562,18556942
2019-06-04,600.8580540401889,608.2943859623259,596.7194241290107,598.290771484375,15442761
2019-06-06,602.82779506063,602.82779506063,584.7681748617575,587.53466796875,16764835
2019-06-07,586.9148311191495,587.4902430885624,577.9071547455516,582.023681640625,14722419
2019-06-10,584.6795909812258,587.3796605611984,579.89912635872,583.9049682617188,11768468
2019-06-11,585.1000798331271,590.6994293154609,583.3959454068723,588.331298828125,11492074
2019-06-12,590.7880242809626,592.4257947525115,586.4944465364875,589.6593017578125,10297599
2019-06-13,588.7076038554885,590.787998934032,579.2573010665908,587.4903564453125,15686169
2019-06-14,585.1222242324548,586.4944198237544,579.5892975904819,583.19677734375,14942768
2019-06-17,584.2812968208682,584.2812968208682,565.9118390345379,567.5938720703125,14908257
2019-06-18,566.0887397819506,570.0946401914822,561.7509004667241,567.018310546875,16797371
2019-06-19,569.6299846715991,576.3137950100071,558.8739088523005,565.4027709960938,14492763
2019-06-20,566.575698269597,575.428486953255,565.6904489489388,573.9898681640625,10748848
2019-06-21,573.6357524101344,573.6579131902394,564.605973210025,566.3543701171875,23236832
2019-06-24,563.100957025972,565.0043019951196,556.4393087293655,558.7852783203125,11267228
2019-06-25,557.2360676913559,574.543164242957,555.1777744289116,573.5914916992188,14966899
2019-06-26,571.4448139366182,577.4646873103839,569.386520381215,572.839111328125,11593027
2019-06-27,572.3965571473124,574.0564295707406,562.5920935365689,563.9864501953125,24905533
2019-06-28,565.2920488190996,567.837229088313,552.6989939576308,554.6687622070312,18942165
2019-07-01,556.8598569334886,563.3223546770223,551.7252923519377,561.640380859375,13478857
2019-07-02,563.8978322942693,567.0184250293855,559.1837315656976,565.9118041992188,10146746
2019-07-03,567.8594770169232,569.4529851929734,564.3847841285344,567.7045288085938,8806492
2019-07-04,567.1955501549058,571.4448659709166,566.5758164058096,568.3463745117188,9351405
2019-07-05,568.8331631776572,571.2234546184956,557.7229883348122,559.205810546875,10926753
2019-07-08,556.8376847003334,561.3083116822136,552.4998451082868,554.2039794921875,14009219
2019-07-09,552.8318519910956,568.1249781490415,551.3047672725918,566.6199951171875,17535754
2019-07-10,566.5978610200226,570.7143885662242,561.5739233692843,566.0667114257812,12018196
2019-07-11,569.6741727579423,570.913580866762,566.265844780248,567.2617797851562,8608376
2019-07-12,567.9035585793492,575.4284132224296,565.712478148345,566.7969970703125,15692436
2019-07-15,568.7889060528559,570.7807762086532,562.3043067510758,564.8494873046875,10659498
2019-07-16,566.5536173225701,573.1710630706701,565.2699466652127,572.3300170898438,10070773
2019-07-17,572.9054787586715,574.1006245841717,566.5757680501406,567.3946533203125,9482233
2019-07-18,567.4610232119414,569.4086308695252,556.8377355775831,558.5418701171875,11942908
2019-07-19,561.3526341456075,563.4551309237335,550.065350230861,552.85400390625,16336536
2019-07-22,553.7391575958254,568.5674954847713,543.2486590131189,566.7969970703125,29092589
2019-07-23,568.7889053842914,572.7283832232471,557.9000427899266,563.7207641601562,20316348
2019-07-24,563.6986805761317,566.044650794516,554.8680510801075,557.32470703125,15189179
2019-07-25,559.4936278940041,561.7289714772154,543.1160397280863,545.10791015625,21805071
2019-07-26,545.1078873216514,549.9768774552333,535.5911603200976,537.273193359375,20387504
2019-07-29,538.645363328299,540.9028083982834,533.422214571478,536.0116577148438,17626045
2019-07-30,537.3395146524581,540.0174823559394,520.5193056422527,522.7103271484375,20853117
2019-07-31,520.4309446907506,524.52531252612,514.5216970766149,516.2258911132812,21229950
2019-08-01,514.9641771223088,525.9416230925917,509.1877776603354,522.4226684570312,22628222
2019-08-02,523.5325023050001,533.5738699720014,517.4764941575648,527.38427734375,23766807
2019-08-05,519.6583111824154,519.6583111824154,502.2918571615806,509.12713623046875,30399133
2019-08-06,505.29766180019584,511.9103009753535,499.62017334179836,502.4255065917969,29067994
2019-08-07,501.6240130506623,506.9898045620142,491.20409739999894,494.00946044921875,25349369
2019-08-08,493.54190350121627,515.6507583695545,487.7308302056483,513.1348876953125,31198568
2019-08-09,517.3652107876658,523.4434533759943,513.1126227962699,517.4765014648438,21970009
2019-08-13,549.1145484399736,580.1292670325504,545.9306965304685,567.6387939453125,104827144
2019-08-14,580.6637220080089,580.8640689784442,570.1324864795871,573.6503295898438,31688983
2019-08-16,574.9639544714397,575.2311234055627,566.8595923358139,569.0860595703125,21977767
2019-08-19,570.4442512567612,577.4576445072138,569.9766758533586,575.58740234375,16317602
2019-08-20,574.3405138780473,575.5873021365318,566.6814339182407,568.1731567382812,14969299
2019-08-21,568.0395990053597,569.3755030810053,563.9651837223562,565.9467163085938,10677848
2019-08-22,565.9467658023939,565.9690001563606,551.675104712561,555.170654296875,14031953
2019-08-23,551.7196504927152,571.7578573189937,546.1534522047871,568.1287231445312,21307915
2019-08-26,576.2106474401571,576.2106474401571,560.6253793787765,564.0986938476562,19202504
2019-08-27,572.2031077629373,572.2031077629373,561.605109128187,567.6834106445312,28401906
2019-08-28,567.1936244358561,570.422005132932,559.311902506049,562.540283203125,11605488
2019-08-29,559.4899700160746,561.1820993687841,550.0719976379863,552.9441528320312,18890222
2019-08-30,554.6140294056329,558.5771544234956,543.7043332919267,555.97216796875,24735240
2019-09-03,553.1667924586299,553.5007833479864,534.3530820941628,537.2030029296875,18730619
2019-09-04,534.5980044145409,536.6908871128855,528.1412437026385,534.8651733398438,32949395
2019-09-05,537.3810413836705,540.2309023757294,531.3695629057722,533.7296142578125,22995486
2019-09-06,535.6890847831612,547.2667639765472,532.2380629419072,544.372314453125,23186819
2019-09-09,543.5483703495372,549.0477457084417,540.2086995227424,544.2385864257812,11747929
2019-09-11,544.3721147234,552.1647782655892,544.3721147234,549.671142578125,12127900
2019-09-12,549.9383694188567,552.3651834163759,536.8912642441294,538.9618530273438,11880005
2019-09-13,539.6965569354265,547.0438797819412,537.4255619137671,545.7525634765625,12947715
2019-09-16,529.454873228426,542.858204835973,528.1634972590346,539.1400146484375,20547730
2019-09-17,539.2513635093034,539.2513635093034,531.4586984555199,533.2175903320312,15640772
2019-09-18,536.5573665004321,541.6114612308611,533.1063449627244,536.891357421875,14933909
2019-09-19,537.8485728999581,538.6723734072475,522.1742478115991,525.0241088867188,13766222
2019-09-20,528.9872826439796,565.4791456790705,522.9090409219021,558.5548095703125,48165560
2019-09-23,567.3716909391333,570.4219587525063,549.9384128123469,551.8086547851562,21610844
2019-09-24,553.7679076968577,578.3481013609863,553.3893886827366,569.397705078125,34958974
2019-09-25,571.7578389113681,576.6561146490986,565.0116743389566,569.7763061523438,18192270
2019-09-26,575.3200480620892,578.3480214060426,571.5350367945521,577.4574584960938,18350457
2019-09-27,575.542917536796,585.5620515064215,571.7579047649207,582.9125366210938,19058663
2019-09-30,583.3354436432543,594.8017698849055,581.3538516822917,593.2432250976562,25263770
2019-10-01,595.3584688773351,597.5849362038297,575.8990695365911,581.0645141601562,17920384
2019-10-03,572.6484099833085,585.4283468989939,570.5555272924099,583.8030395507812,13524851
2019-10-04,587.7438805028344,591.6179488730752,580.5969035775893,582.4893798828125,14992253
2019-10-07,582.4893823323844,588.1446363696328,579.6395209613231,583.3800048828125,10061584
2019-10-09,582.7566465089587,592.2191475563906,575.5428471529523,589.903564453125,17588647
2019-10-10,590.0148840590675,609.6078075068975,588.2336983910574,606.8247680664062,35006390
2019-10-11,607.2477366748323,608.0938310517881,595.1580158763934,602.3049926757812,16597126
2019-10-14,607.8043907217964,607.8043907217964,601.525742419961,604.7095947265625,13394275
2019-10-15,606.7134978008605,610.0532287991813,603.0620696733909,607.4482421875,9672791
2019-10-16,610.0085179543124,614.3501015567613,607.2476538797979,611.0994873046875,19403660
2019-10-17,612.2796025393912,622.9666568670059,610.9436984546371,621.8533935546875,16038940
2019-10-18,625.1931896364645,635.8357169262007,622.8331377508903,630.6925659179688,28121951
2019-10-22,634.5442231374791,639.820957644229,624.9036109424554,629.7128295898438,27786502
2019-10-23,630.6702961024129,634.9673523948646,615.908766295107,620.0277099609375,18446160
2019-10-24,623.857147458335,641.8470548317947,617.4226812573415,639.642822265625,22642488
2019-10-25,641.7135207744709,641.8693395842341,628.4214807350571,637.3051147460938,13539957
2019-10-27,641.6690699300784,643.450255707178,636.7707941805185,638.663330078125,3014841
2019-10-29,643.6728361854762,659.0354654669868,642.1588194992843,653.2689208984375,25768505
2019-10-30,659.0353968990061,661.0615168704819,650.2631136728371,658.6346435546875,16341366
2019-10-31,660.8165771280641,663.3325067228137,650.8865026462532,652.0665283203125,19463741
2019-11-01,647.9030496511755,650.9310231992381,641.6689305109226,648.7490844726562,13904301
2019-11-04,652.7568529986388,655.0278484266997,643.494758660676,649.0831909179688,14063434
2019-11-05,651.5100516103723,654.1149784345749,641.6690319851688,644.474365234375,12685356
2019-11-06,642.4260127980896,644.0958483615741,636.1028363395386,638.9526977539062,14625505
2019-11-07,638.9972836207461,651.4654644310114,637.7504358146491,649.5062255859375,14084039
2019-11-08,645.2313352569838,649.9736724969666,641.8025487418026,643.6727905273438,12019353
2019-11-11,640.8228766581775,643.1161656257182,633.4532595413081,635.7910766601562,11357841
2019-11-13,636.770685668936,657.2097012891945,636.770685668936,655.6066284179688,25225749
2019-11-14,657.254254782022,659.7478907611141,648.2593302163147,651.3541259765625,14258133
2019-11-15,652.6455360789673,662.0635083106531,651.5322727628634,654.9610595703125,15691605
2019-11-18,655.7625618479275,661.7072190766786,648.0812471500655,649.7733764648438,14076051
2019-11-19,653.2465495956901,674.5761867834334,652.3559866213146,672.2828979492188,30176255
2019-11-20,692.4548704769278,700.1807137682292,687.1781352632569,689.15966796875,43538120
2019-11-21,687.9795894631586,692.8778052437542,680.6545001439249,684.6843872070312,14897371
2019-11-22,686.6881628798455,698.8892327274816,684.6843366720202,688.6474609375,22352865
2019-11-25,690.7181354342704,696.796376789713,690.651313481399,695.3491821289062,15146156
2019-11-26,698.2659351892099,701.9395972615475,692.8778499230012,694.7703857421875,35330983
2019-11-27,694.6368205516004,701.5611571283956,692.9223973101485,699.0452270507812,9642739
2019-11-28,700.2919340451285,705.4128499201177,696.417925337267,703.698486328125,13747479
2019-11-29,704.4331672085468,704.4331672085468,689.2486511776627,690.7181396484375,18559594
2019-12-02,712.4708300137888,718.9052971997955,702.2290568533912,706.4593505859375,31225364
2019-12-03,709.2424307785986,709.7990029904348,700.2697400300401,703.0750732421875,12990426
2019-12-04,700.4478393142873,702.4516656991397,682.9700335019947,691.4083862304688,20987607
2019-12-05,700.8931300628573,703.4535881327247,687.5343269551083,690.5845947265625,19942460
2019-12-06,691.5419655665626,698.2213669831782,686.2429369169616,692.3880004882812,13085234
2019-12-09,692.9445646621533,702.4070639435112,688.6474496159702,700.2696533203125,12642677
2019-12-10,700.0248063059641,700.7150224336392,692.0540287591915,695.52734375,10173333
2019-12-11,692.6996888491133,701.115747607188,690.473221738255,695.7277221679688,12364641
2019-12-12,699.2232816841165,700.8263546736185,693.1672744072167,698.3104248046875,10326606
2019-12-13,703.5648253338594,708.0178188148872,700.1806263844514,704.856201171875,12668303
2019-12-16,708.9084715750772,709.754506556987,696.5961092046571,697.5980224609375,11892718
2019-12-17,697.6648093043032,703.1196573453843,692.6775366524988,695.8613891601562,20324601
2019-12-18,695.9949025377775,703.5648670591819,695.5496209983077,701.7169189453125,14742077
2019-12-19,700.7595863676426,719.1057222184004,699.9135513793175,716.9014892578125,20507816
2019-12-20,719.1502234523015,720.2857211455093,710.7341642408371,712.070068359375,21271510
2019-12-23,694.7034314701281,702.473801345061,693.679284069624,699.7352905273438,25107772
2019-12-24,698.6221435556297,700.0248101711578,686.8663538680914,688.6253051757812,18048449
2019-12-26,686.4879183345943,691.5197189547852,672.461132787399,674.7989501953125,29761019
2019-12-27,679.9642809467703,688.5139241722563,677.4261167611049,686.799560546875,17677571
2019-12-30,688.4026855518733,689.1596642144276,680.4319077161741,687.6234130859375,17123749
2019-12-31,686.6436378766443,687.4006758831533,671.5259443984595,674.1976928710938,22203005
2020-01-01,675.9566091562889,680.0087898882745,670.3904712564104,672.2161254882812,14004468
2020-01-02,673.2849207275859,686.1762083080744,673.2849207275859,683.6602783203125,17710316
2020-01-03,682.6360622006584,686.4878962665452,678.1831277621862,684.4840698242188,20984698
2020-01-06,676.8471984455604,680.3649817308929,667.0507082361115,668.6092529296875,24519177
2020-01-07,676.4019951208164,683.3040975466399,673.952886932682,678.8956909179688,16683622
2020-01-08,674.6208587574616,683.2817936051865,672.394391396721,673.7970581054688,16047902
2020-01-09,685.1297254143482,690.206053788195,681.8568169732863,689.3154907226562,14982742
2020-01-10,691.0521443605163,693.7461870259668,685.5972965193916,689.15966796875,12478359
2020-01-13,688.0018555733295,694.0800969009713,685.0406443123888,687.4006958007812,18282382
2020-01-14,685.7530617339828,690.2059955864581,677.6709945202575,681.032958984375,15816535
2020-01-15,683.9052024938248,685.708622508407,676.068009361063,678.5616455078125,15817859
2020-01-16,680.8548672498658,687.2448055274269,680.4095262908653,684.8179321289062,12847975
2020-01-17,691.764654072348,705.7691458267952,691.6310696018056,704.01025390625,29463471
2020-01-20,716.4784927540825,716.4784927540825,679.6971651864098,682.3466796875,32545850
2020-01-21,680.6768744071713,688.3581898620575,677.7378970312928,683.0369262695312,18922720
2020-01-22,687.534328261155,688.7588822425179,681.7900179448524,682.7919311523438,10322817
2020-01-23,684.1945779592724,686.6214514994721,677.1589513580537,679.8975219726562,11247739
2020-01-24,679.9643509483909,684.1278823316969,676.2016324357799,677.5375366210938,14628445
2020-01-27,674.5762817936037,678.8288097703885,670.1678160991427,670.8580322265625,13387750
2020-01-28,671.7708247894806,672.3942783497732,651.7326219117568,655.3617553710938,24532236
2020-01-29,656.385876391396,665.4476222245518,651.9329425979813,658.9686279296875,24746565
2020-01-30,658.5901746274501,658.9018717010598,641.2237192109507,642.8935546875,22402689
2020-01-31,647.0125063572486,647.1238564671794,626.6180767993984,628.599609375,34750310
2020-02-03,610.0086294911721,623.3897268292178,606.9583616221806,616.9552001953125,30712290
2020-02-04,623.411935184783,637.8840014691701,622.4323157911366,635.167724609375,25383901
2020-02-05,638.9527202893477,646.9234982397322,636.9044250553178,645.0087280273438,18472100
2020-02-06,647.5023606854987,653.2466113131902,641.2682409254869,649.14990234375,15538577
2020-02-07,646.1218993889739,646.7230591514594,636.0137118794914,638.3960571289062,12209212
2020-02-10,635.8801458287573,643.6728102657878,628.065247040691,639.264404296875,15142476
2020-02-11,644.5188387872203,652.8903691202153,643.4723974955958,646.9011840820312,13999816
2020-02-12,648.4152429768247,656.742245701073,647.9031394730254,654.7161254882812,13533565
2020-02-13,658.0336151395259,658.0336151395259,651.2873910883294,656.4305419921875,13565659
2020-02-14,657.8109261027595,668.5870368609382,647.0570496970056,662.4197387695312,21227841
2020-02-17,663.0430895240688,670.6798756802237,656.4972728187931,658.2561645507812,13149130
2020-02-18,657.2096942768698,657.2096942768698,648.9717487058438,653.4246826171875,11127161
2020-02-19,658.7460229239962,670.813509728984,656.8535465958774,669.6334838867188,14084409
2020-02-20,666.6055688221669,671.5037852458589,660.7276734436488,661.68505859375,16892268
2020-02-24,654.4711351131652,657.6995152268572,641.0232768478887,643.4278564453125,21370214
2020-02-25,646.299990125259,646.299990125259,627.8648012169732,630.7147216796875,27745062
2020-02-26,627.8649155292255,628.911356956024,617.779020325235,619.849609375,29362748
2020-02-27,618.0683975689975,620.6511494965837,609.6078101962304,617.2891845703125,25054993
2020-02-28,603.329103417816,604.264254045817,590.014829470249,591.64013671875,39315769
2020-03-02,603.4181975497225,609.6077893226085,579.3723403742132,586.0740356445312,29500495
2020-03-03,592.1077172942299,602.8838272617827,588.6789307113166,597.9633178710938,27398798
2020-03-04,602.0378717145262,602.8393785511545,582.400359715697,596.5607299804688,22105261
2020-03-05,602.1267827512869,604.6872403701782,581.5541844067214,583.8474731445312,30510390
2020-03-06,565.5235905903087,573.6057169779667,552.6545991174132,565.9688720703125,33734039
2020-03-09,552.1870935973562,552.6101407818697,487.59719353402716,496.12457275390625,88187018
2020-03-11,493.3860202311153,524.7569973633897,493.3860202311153,513.669189453125,59578576
2020-03-12,483.14423842846696,490.26892105164063,466.98004375854214,473.3477478027344,55970485
2020-03-13,444.40363928088584,507.6354013912499,419.64530200918597,492.1837158203125,73297403
2020-03-16,472.2567483861661,480.78412669693296,447.5206482825577,452.2853088378906,38482258
2020-03-17,466.3343737158094,472.0118916262875,446.7191870864638,448.8565979003906,45445979
2020-03-18,456.5601919681001,461.28032501489446,427.9277857781092,431.2674865722656,44730415
2020-03-19,409.715250893795,430.5995508438921,397.29153849959346,408.64654541015625,61404010
2020-03-20,418.35394359459445,460.8350229658722,414.123649892298,453.28729248046875,63360475
2020-03-23,407.9786036891489,423.0295668803202,389.92193040058896,393.66241455078125,40670949
2020-03-24,414.1236553813101,431.9354232678665,398.8946097412174,420.0906066894531,45734887
2020-03-25,429.17459327724464,512.778550360912,428.9296884312166,481.919677734375,73130298
2020-03-26,487.95339378494543,497.3491012446338,464.1524132137663,474.7726745605469,45744488
2020-03-27,487.59718710077345,493.0742985498193,465.86682419167437,474.5055236816406,41657940
2020-03-30,463.37318015277566,478.6022243792753,454.2001132600208,458.8534240722656,30229866
2020-03-31,478.2237612689132,503.0934193486525,466.668378147016,495.94647216796875,44292810
2020-04-01,499.7314374197435,500.7778787446454,465.42154418897144,481.1181640625,41597459
2020-04-03,505.1640794985781,505.1640794985781,470.3643151321363,479.78228759765625,41367807
2020-04-07,490.7587797499459,540.587180545846,489.82365880229355,537.0693969726562,54373624
2020-04-08,525.4472243442474,547.2666748233642,516.5413553079427,530.8575439453125,49880330
2020-04-09,540.5872407700642,548.9587723530421,531.2360897019119,543.2367553710938,33032857
2020-04-13,536.1120743446078,541.0325844995617,525.447253374809,529.521728515625,23673784
2020-04-15,533.039363894497,550.3835821752366,508.97121718339304,512.021484375,35321842
2020-04-16,512.0215540116548,528.7646148704049,509.8619089009577,520.1259155273438,37455706
2020-04-17,541.477788467049,547.7119081332823,531.0801379395491,545.0401000976562,33269335
2020-04-20,545.9306852340615,559.7347681895708,535.2436321732976,553.85693359375,36030932
2020-04-21,538.8059664932713,557.5083250081677,518.3224819342147,550.9848022460938,61371628
2020-04-22,587.7884947073338,616.6881037228812,578.8826246375663,607.2033081054688,142683366
2020-04-23,608.8731391707544,617.1110859522549,602.6167250854138,610.4539184570312,65464502
2020-04-24,601.2140598103026,665.692673747736,599.9004494609227,630.9819946289062,134986308
2020-04-27,638.5518388221476,656.8089146894805,633.6536236053566,636.6593627929688,58482901
2020-04-28,645.6766291201964,648.1034431126441,619.9163502379175,635.9469604492188,78453401
2020-04-29,643.405607041887,647.3019093275574,632.3177410324345,635.4125366210938,37494672
2020-04-30,647.4356000405522,665.6926795202014,640.3554447044901,652.8013916015625,71345899
2020-05-04,641.2236532680045,652.3559877170559,631.1822287393294,639.0862426757812,53456868
2020-05-05,647.3242698899517,658.5901902105282,644.4298209519568,650.4190063476562,44903763
2020-05-06,651.9108178555344,661.2397341507669,643.6728711176166,650.463623046875,40489094
2020-05-07,647.9030735523609,674.0195767371007,643.45013963793,671.0360717773438,50026966
2020-05-08,687.9796035544326,703.5203455803562,684.4617604589652,695.4605712890625,84262770
2020-05-11,703.564854514178,719.1501837188379,700.1361272712575,702.1399536132812,67085063
2020-05-12,696.7963482041542,698.3771867058508,652.3560060092849,658.701416015625,100683202
2020-05-13,686.4096242663011,686.4096242663011,653.5949941007319,672.6769409179688,66430125
2020-05-14,660.3376694799763,672.789261174422,642.8290714721867,645.481201171875,49266771
2020-05-15,649.0999085460102,659.3039301915819,636.1089238922658,656.0224609375,62152260
2020-05-18,660.7873884161261,666.1815376925038,641.9077470485184,647.6390380859375,62796089
2020-05-19,654.9436171986698,657.0563561877386,630.7821895369445,633.3218994140625,42315854
2020-05-20,633.8164459231173,650.3810982575258,626.1746653038855,644.469970703125,55320985
2020-05-21,645.0543356579491,656.9440077710722,640.559191364533,647.8638305664062,39167981
2020-05-22,652.6061253460508,655.393088211482,641.2333740246893,643.50341796875,37828973
2020-05-26,650.9653191440415,651.6620746780493,636.6482413729298,640.1320190429688,33216635
2020-05-27,643.2562252592883,653.5950802585778,634.7154397533718,649.7966918945312,35667956
2020-05-28,654.0445650157022,665.1700639694456,651.3474905739236,661.7987060546875,40126278
2020-05-29,659.8882522484166,661.6863216286777,652.9882315987021,658.27001953125,40022527
2020-06-01,665.282470467664,691.5116927649323,663.4619289082036,683.42041015625,39943702
2020-06-02,685.9601831154127,692.2533963499591,683.622663148201,690.3204345703125,22153960
2020-06-03,694.5009280550352,701.2436433909791,689.2640251716484,692.9950561523438,25381289
2020-06-04,694.0514268333575,714.5044150378368,692.7029193183236,710.1441040039062,34202350
2020-06-05,716.976712812966,727.3155677405333,707.4020299835134,710.9981689453125,33076685
2020-06-08,727.4954324920736,727.4954324920736,703.4913080333477,705.5140991210938,31414953
2020-06-09,701.3785617206731,711.5825840206448,689.1068040465735,690.9722900390625,25857161
2020-06-10,693.6469213591369,710.0317972109347,692.2759415871488,706.7053833007812,22132647
2020-06-11,703.9408036567188,704.8173365444579,688.207799283614,691.2195434570312,20385805
2020-06-12,674.2727936948124,716.0777164159133,672.9242267053721,714.1897583007812,38548899
2020-06-15,703.491240249132,731.3386948164322,701.7381151752447,725.7647094726562,53107403
2020-06-16,738.5535392456209,741.0483050918923,712.6164520349436,727.1807861328125,51187003
2020-06-17,722.9326872477296,735.1594986224297,720.168196664816,726.124267578125,41782053
2020-06-18,722.3709004133316,748.4427585087822,721.74156125064,744.3521728515625,40471557
2020-06-19,750.6903840730492,804.092782405198,747.094304408189,790.8770751953125,105804173
2020-06-22,797.1702444845414,811.0152901303186,779.90883714488,784.9209594726562,60198705
2020-06-23,786.6516143231465,792.8324674172671,771.4130562292277,773.5707397460938,37962078
2020-06-24,780.313374152456,796.855553260014,769.4351285440347,776.6947631835938,51586221
2020-06-25,776.3126926255497,786.2020448440715,770.0419514480267,772.2221069335938,39679374
2020-06-26,777.1218366018753,787.5505795010465,771.8175170961591,782.8980712890625,30921913
2020-06-29,776.7847199037966,782.0440358258111,771.1657900960829,774.5820922851562,25621946
2020-06-30,780.807914512527,782.6059245493964,762.1754677566296,766.0188598632812,30276420
2020-07-01,773.1661294381369,786.2020588284339,767.7943931621406,781.0775756835938,28464103
2020-07-02,786.6933471641555,797.7964291606368,783.1051378323464,794.524169921875,28789533
2020-07-03,803.3028398448629,809.2606454481156,797.9769941642788,806.958740234375,29434266
2020-07-06,814.6766894354603,838.5979258395846,808.8543255351691,835.7996215820312,47016185
2020-07-07,839.5006450288294,841.463976689244,815.2634586435034,823.0039672851562,35189589
2020-07-08,823.2748204715693,828.1944614496679,807.9065609306946,811.517333984375,26204095
2020-07-09,816.4820787561033,828.2170013060332,806.2139692943585,823.3650512695312,36418942
2020-07-10,825.2832912510764,850.6037089763864,823.3650271392274,847.6473999023438,43759967
2020-07-13,859.0663542368072,879.083489970848,857.5543543318056,873.3514404296875,69608392
2020-07-14,872.9001111198423,876.3754426124376,851.8223070969156,865.2272338867188,67331128
2020-07-15,874.6829238098223,893.1203699369507,811.5173183412455,832.2791137695312,139669773
2020-07-16,833.6331186808312,843.5627139468717,818.039164673242,832.00830078125,60961724
2020-07-17,832.7305852324822,866.5814210599477,829.5711436446031,862.8352661132812,49726765
2020-07-20,865.5883422314392,871.9974193757844,857.3964422325445,866.5361328125,36592938
2020-07-21,875.1569121232839,892.3079949125722,874.0285529843062,889.84814453125,42173371
2020-07-22,895.0159382684053,907.2022513326309,884.950961621849,904.4942016601562,59771457
2020-07-23,904.4716140026857,938.6609588483409,898.7846915588252,928.7765502929688,58333751
2020-07-24,928.8668185460966,976.2579590026274,928.776564146926,968.65283203125,120597372
2020-07-27,983.389199696608,992.4160717579479,960.4157553838029,973.1887817382812,80304827
2020-07-28,973.1888006028569,990.2496273324197,970.6838232619775,982.8927001953125,55114422
2020-07-29,982.9831649875787,985.1946964955195,934.4861634970941,946.3114013671875,72663399
2020-07-30,947.372003332624,965.7416994124951,935.1856889845394,951.8177490234375,72857444
2020-07-31,954.3678150249528,960.9122737981927,926.5198556854664,932.9740600585938,74958061
2020-08-03,925.8428264432459,928.4154946857375,904.0879942280135,906.7509765625,46715383
2020-08-04,911.9865259436237,978.063309181602,902.801648867005,970.6612548828125,92041055
2020-08-05,978.9660801786949,991.152334357933,956.082888808404,959.7613525390625,74549993
2020-08-06,973.549849744725,978.379235802318,951.3436873807514,963.2140502929688,49322975
2020-08-07,961.2733354792168,973.9109808198931,956.9404677314833,968.7882080078125,32984416
2020-08-10,974.4978239673667,977.1607467636378,951.4792497470256,956.7825317382812,26958997
2020-08-11,963.5300059793976,974.9039101007246,947.9811795142966,963.0786743164062,46828306
2020-08-12,957.3014618538515,968.1337801877427,950.8923849420117,960.2803344726562,30264617
2020-08-13,960.4609378961798,965.3805786775785,952.3367286962583,957.7754516601562,24830322
2020-08-14,958.0011068702576,973.549934599968,942.9713613334557,954.0518798828125,33224635
2020-08-17,950.0800072856482,950.0800072856482,934.3281075225127,943.919189453125,30979066
2020-08-18,941.0531171539242,963.3044077157676,939.8570673079405,956.1957397460938,30547672
2020-08-19,966.3284079855683,972.1958989128857,957.4594807962734,962.0631713867188,34087543
2020-08-20,956.850185253758,958.6104445458395,942.4071530026558,946.4918212890625,22537845
2020-08-21,955.9475802688171,957.7529668720355,937.4424422009146,939.6314697265625,25280895
2020-08-24,943.9417586729289,949.854317250222,934.5086218851164,945.9050903320312,32717218
2020-08-25,950.5313951315512,952.9235547016002,937.8937489378307,939.7442626953125,19388008
2020-08-26,941.0532201142951,969.4653315021213,923.9021368360374,964.6585083007812,59870421
2020-08-27,969.4878026998181,970.3905257659359,949.2901575537568,952.6075439453125,28085062
2020-08-28,956.8501848269598,962.6725488024437,950.6442396447251,955.112548828125,27166900
2020-08-31,981.2228519777866,981.2228519777866,929.9275487290871,939.1124267578125,62076132
2020-09-01,947.8232778251647,957.9333821236513,930.8527051045198,942.0686645507812,38616258
2020-09-02,944.2125954179412,964.9744517777982,941.0532136373029,960.55126953125,26949439
